dayofyear,hourofday,Wind,Tair
292,2,15,15
292,3,15,15
292,4,15,15
292,5,15,15
292,6,15,15
292,7,15,15
292,8,15,15
292,9,15,15
292,10,15,15
292,11,15,15
292,12,15,15
292,13,30,15
292,14,30,15
292,15,90,30
292,16,45,45
292,17,45,45
292,18,90,45
292,19,90,45
292,20,90,60
292,21,30,60
292,22,15,45
292,23,15,15
293,0,90,15
293,1,15,15
293,2,15,15
293,3,15,15
293,4,15,15
293,5,15,15
293,6,15,15
293,7,15,15
293,8,15,15
293,9,15,15
293,10,15,15
293,11,15,15
293,12,15,15
293,13,30,15
293,14,30,15
293,15,90,45
293,16,45,45
293,17,45,45
293,18,90,45
293,19,90,45
293,20,90,60
293,21,15,60
293,22,15,45
293,23,15,15
294,0,90,15
294,1,15,15
294,2,15,15
294,3,15,15
294,4,15,15
294,5,15,15
294,6,15,15
294,7,90,15
294,8,15,15
294,9,15,15
294,10,15,15
294,11,15,15
294,12,15,15
294,13,15,15
294,14,30,15
294,15,90,30
294,16,45,30
294,17,45,30
294,18,90,45
294,19,90,30
294,20,90,60
294,21,30,60
294,22,15,45
294,23,15,15
295,0,90,15
295,1,15,15
295,2,15,15
295,3,15,15
295,4,15,15
295,5,15,15
295,6,90,15
295,7,90,15
295,8,15,15
295,9,90,15
295,10,15,15
295,11,15,15
295,12,15,15
295,13,15,15
295,14,15,15
295,15,90,45
295,16,45,15
295,17,45,15
295,18,90,15
295,19,90,15
295,20,90,60
295,21,30,15
295,22,15,15
295,23,15,15
296,0,90,15
296,1,90,15
296,2,15,15
296,3,90,15
296,4,15,15
296,5,15,15
296,6,90,15
296,7,90,15
296,8,15,15
296,9,90,15
296,10,90,15
296,11,15,15
296,12,15,15
296,13,30,15
296,14,30,15
296,15,90,45
296,16,15,45
296,17,15,15
296,18,15,15
296,19,90,15
296,20,90,60
296,21,90,15
296,22,15,15
296,23,90,15
297,0,90,15
297,1,90,15
297,2,90,15
297,3,90,15
297,4,90,15
297,5,15,15
297,6,90,15
297,7,90,15
297,8,15,15
297,9,90,15
297,10,90,15
297,11,90,15
297,12,15,15
297,13,30,15
297,14,30,15
297,15,90,45
297,16,45,45
297,17,45,15
297,18,90,15
297,19,90,15
297,20,90,60
297,21,90,15
297,22,15,15
297,23,90,15
298,0,90,15
298,1,90,15
298,2,90,30
298,3,90,15
298,4,90,15
298,5,90,15
298,6,90,15
298,7,90,15
298,8,90,15
298,9,90,15
298,10,90,15
298,11,90,15
298,12,15,15
298,13,30,15
298,14,30,30
298,15,90,45
298,16,45,45
298,17,45,45
298,18,90,45
298,19,90,15
298,20,90,60
298,21,15,15
298,22,15,15
298,23,90,15
299,0,90,15
299,1,90,45
299,2,90,30
299,3,90,15
299,4,90,15
299,5,90,15
299,6,90,15
299,7,90,15
299,8,90,15
299,9,90,15
299,10,90,15
299,11,90,15
299,12,30,15
299,13,30,15
299,14,30,45
299,15,90,45
299,16,45,45
299,17,90,15
299,18,90,15
299,19,90,15
299,20,90,60
299,21,90,60
299,22,15,15
299,23,90,15
300,0,90,15
300,1,90,45
300,2,90,30
300,3,90,30
300,4,90,15
300,5,90,15
300,6,90,15
300,7,90,15
300,8,90,15
300,9,90,15
300,10,90,15
300,11,90,15
300,12,30,15
300,13,30,15
300,14,30,90
300,15,90,45
300,16,45,45
300,17,45,15
300,18,90,15
300,19,90,30
300,20,90,60
300,21,90,60
300,22,15,15
300,23,90,15
301,0,90,15
301,1,90,15
301,2,90,15
301,3,90,30
301,4,90,15
301,5,90,15
301,6,90,15
301,7,90,15
301,8,90,15
301,9,90,15
301,10,90,15
301,11,90,15
301,12,30,15
301,13,30,15
301,14,30,15
301,15,90,15
301,16,45,15
301,17,45,15
301,18,90,15
301,19,90,30
301,20,90,60
301,21,90,60
301,22,90,15
301,23,90,15
302,0,90,15
302,1,90,15
302,2,90,15
302,3,90,15
302,4,90,15
302,5,90,15
302,6,90,15
302,7,90,15
302,8,90,15
302,9,90,15
302,10,90,15
302,11,90,15
302,12,30,15
302,13,30,15
302,14,30,15
302,15,90,45
302,16,45,15
302,17,45,15
302,18,90,15
302,19,90,15
302,20,90,60
302,21,90,60
302,22,90,15
302,23,90,15
303,0,90,15
303,1,90,15
303,2,90,15
303,3,90,30
303,4,90,15
303,5,90,15
303,6,90,15
303,7,90,15
303,8,90,15
303,9,90,15
303,10,90,15
303,11,90,15
303,12,90,15
303,13,30,15
303,14,30,15
303,15,90,45
303,16,90,15
303,17,90,15
303,18,90,15
303,19,90,30
303,20,90,60
303,21,90,60
303,22,90,30
303,23,90,15
304,0,90,15
304,1,90,15
304,2,90,15
304,3,90,30
304,4,90,15
304,5,90,15
304,6,90,15
304,7,90,15
304,8,90,15
304,9,90,15
304,10,90,15
304,11,90,15
304,12,90,15
304,13,90,15
304,14,15,15
304,15,90,15
304,16,45,15
304,17,90,15
304,18,90,15
304,19,90,30
304,20,90,60
304,21,90,30
304,22,90,30
304,23,90,15
305,0,90,15
305,1,90,15
305,2,90,15
305,3,90,30
305,4,90,15
305,5,90,15
305,6,90,15
305,7,90,15
305,8,90,15
305,9,90,15
305,10,90,15
305,11,90,15
305,12,90,15
305,13,90,15
305,14,15,15
305,15,90,90
305,16,45,15
305,17,90,15
305,18,90,15
305,19,90,30
305,20,90,60
305,21,90,30
305,22,90,30
305,23,90,15
306,0,90,15
306,1,90,15
306,2,90,15
306,3,90,30
306,4,90,30
306,5,90,15
306,6,90,30
306,7,90,30
306,8,90,15
306,9,90,15
306,10,90,15
306,11,90,15
306,12,90,15
306,13,90,15
306,14,15,15
306,15,90,15
306,16,45,15
306,17,90,15
306,18,90,15
306,19,90,30
306,20,90,60
306,21,90,30
306,22,90,30
306,23,90,15
307,0,90,15
307,1,90,15
307,2,90,15
307,3,90,30
307,4,90,30
307,5,90,30
307,6,90,30
307,7,90,30
307,8,90,15
307,9,90,15
307,10,90,15
307,11,90,15
307,12,90,15
307,13,15,15
307,14,15,15
307,15,90,15
307,16,90,15
307,17,90,15
307,18,90,15
307,19,90,15
307,20,90,90
307,21,90,30
307,22,90,30
307,23,90,15
308,0,90,15
308,1,90,15
308,2,90,30
308,3,90,30
308,4,90,30
308,5,90,30
308,6,90,30
308,7,90,30
308,8,90,30
308,9,90,15
308,10,90,15
308,11,90,15
308,12,90,15
308,13,15,15
308,14,15,15
308,15,90,15
308,16,90,15
308,17,90,15
308,18,90,15
308,19,90,15
308,20,90,90
308,21,90,30
308,22,90,30
308,23,90,15
309,0,90,15
309,1,90,15
309,2,90,15
309,3,90,30
309,4,90,90
309,5,90,15
309,6,90,90
309,7,90,90
309,8,90,15
309,9,90,15
309,10,90,15
309,11,90,15
309,12,90,15
309,13,15,15
309,14,15,15
309,15,90,15
309,16,90,15
309,17,90,15
309,18,90,15
309,19,90,15
309,20,90,90
309,21,90,90
309,22,90,30
309,23,90,15
310,0,90,15
310,1,90,15
310,2,90,15
310,3,90,90
310,4,90,90
310,5,90,90
310,6,90,90
310,7,90,90
310,8,90,30
310,9,90,30
310,10,90,15
310,11,90,15
310,12,90,90
310,13,15,15
310,14,15,90
310,15,90,15
310,16,90,15
310,17,90,15
310,18,90,15
310,19,90,30
310,20,90,15
310,21,90,15
310,22,90,15
310,23,90,15
311,0,90,15
311,1,90,15
311,2,90,15
311,3,90,30
311,4,90,90
311,5,90,90
311,6,90,90
311,7,90,90
311,8,90,30
311,9,90,15
311,10,90,15
311,11,90,15
311,12,90,90
311,13,15,15
311,14,15,15
311,15,90,15
311,16,90,15
311,17,90,30
311,18,90,30
311,19,90,15
311,20,90,15
311,21,90,15
311,22,90,15
311,23,90,15
312,0,90,15
312,1,90,15
312,2,90,15
312,3,90,90
312,4,90,90
312,5,90,90
312,6,90,90
312,7,90,90
312,8,90,15
312,9,90,15
312,10,90,15
312,11,90,15
312,12,90,15
312,13,15,15
312,14,15,15
312,15,90,15
312,16,90,15
312,17,90,30
312,18,90,30
312,19,90,15
312,20,90,15
312,21,90,15
312,22,90,15
312,23,90,15
313,0,90,15
313,1,90,15
313,2,90,15
313,3,90,90
313,4,90,90
313,5,90,90
313,6,90,90
313,7,90,90
313,8,90,15
313,9,90,15
313,10,90,15
313,11,90,15
313,12,90,90
313,13,15,15
313,14,15,15
313,15,90,15
313,16,90,15
313,17,90,15
313,18,90,15
313,19,90,15
313,20,90,15
313,21,90,15
313,22,90,15
313,23,90,15
314,0,90,15
314,1,90,15
314,2,90,15
314,3,90,90
314,4,90,90
314,5,90,90
314,6,90,90
314,7,90,90
314,8,90,90
314,9,90,90
314,10,90,15
314,11,90,90
314,12,90,90
314,13,15,15
314,14,15,90
314,15,90,15
314,16,90,15
314,17,90,15
314,18,90,15
314,19,90,15
314,20,90,15
314,21,90,15
314,22,90,15
314,23,90,15
315,0,90,15
315,1,90,15
315,2,90,90
315,3,90,90
315,4,90,90
315,5,90,90
315,6,90,90
315,7,90,90
315,8,90,90
315,9,90,15
315,10,90,15
315,11,90,90
315,12,90,90
315,13,15,15
315,14,15,90
315,15,90,15
315,16,90,15
315,17,90,15
315,18,90,15
315,19,90,15
315,20,90,90
315,21,90,15
315,22,90,15
315,23,90,15
316,0,90,15
316,1,90,15
316,2,90,90
316,3,90,90
316,4,90,90
316,5,90,90
316,6,90,90
316,7,90,90
316,8,90,90
316,9,90,90
316,10,90,15
316,11,90,90
316,12,90,90
316,13,15,15
316,14,15,15
316,15,90,15
316,16,90,15
316,17,90,15
316,18,90,15
316,19,90,30
316,20,90,90
316,21,90,15
316,22,90,15
316,23,90,15
317,0,90,15
317,1,90,15
317,2,90,90
317,3,90,90
317,4,90,90
317,5,90,90
317,6,90,90
317,7,90,90
317,8,90,90
317,9,90,90
317,10,90,90
317,11,90,90
317,12,90,90
317,13,15,15
317,14,15,15
317,15,90,15
317,16,90,15
317,17,90,15
317,18,90,15
317,19,90,15
317,20,90,15
317,21,90,15
317,22,90,15
317,23,90,15
318,0,90,15
318,1,90,15
318,2,90,15
318,3,90,90
318,4,90,90
318,5,90,90
318,6,90,90
318,7,90,90
318,8,90,90
318,9,90,90
318,10,90,90
318,11,90,90
318,12,90,90
318,13,90,90
318,14,15,90
318,15,90,15
318,16,90,15
318,17,90,15
318,18,90,15
318,19,90,15
318,20,90,15
318,21,90,15
318,22,90,15
318,23,90,15
319,0,90,15
319,1,90,15
319,2,90,15
319,3,90,90
319,4,90,90
319,5,90,90
319,6,90,90
319,7,90,90
319,8,90,90
319,9,90,90
319,10,90,90
319,11,90,90
319,12,90,90
319,13,90,90
319,14,15,90
319,15,90,15
319,16,90,15
319,17,90,15
319,18,90,15
319,19,90,15
319,20,90,15
319,21,90,15
319,22,90,15
319,23,90,15
320,0,90,15
320,1,90,15
320,2,90,15
320,3,90,90
320,4,90,90
320,5,90,90
320,6,90,90
320,7,90,90
320,8,90,90
320,9,90,90
320,10,90,90
320,11,90,90
320,12,90,90
320,13,90,90
320,14,90,90
320,15,90,15
320,16,90,15
320,17,90,15
320,18,90,15
320,19,90,15
320,20,90,15
320,21,90,15
320,22,90,15
320,23,90,15
321,0,90,15
321,1,90,15
321,2,90,15
321,3,90,90
321,4,90,90
321,5,90,90
321,6,90,90
321,7,90,90
321,8,90,90
321,9,90,90
321,10,90,90
321,11,90,90
321,12,90,90
321,13,90,90
321,14,90,90
321,15,90,15
321,16,90,15
321,17,90,15
321,18,90,15
321,19,90,15
321,20,90,15
321,21,90,15
321,22,90,15
321,23,90,15
322,0,90,15
322,1,90,15
322,2,90,15
322,3,90,90
322,4,90,90
322,5,90,90
322,6,90,90
322,7,90,90
322,8,90,90
322,9,90,90
322,10,90,90
322,11,90,90
322,12,90,90
322,13,90,90
322,14,90,90
322,15,90,90
322,16,15,15
322,17,15,15
322,18,90,15
322,19,90,15
322,20,90,15
322,21,90,15
322,22,90,15
322,23,90,15
323,0,90,15
323,1,90,15
323,2,90,15
323,3,90,90
323,4,90,90
323,5,90,90
323,6,90,90
323,7,90,90
323,8,90,90
323,9,90,90
323,10,90,90
323,11,90,90
323,12,90,90
323,13,90,90
323,14,90,90
323,15,90,90
323,16,15,15
323,17,15,15
323,18,90,15
323,19,90,15
323,20,90,15
323,21,90,15
323,22,90,15
323,23,90,15
324,0,90,15
324,1,90,15
324,2,90,90
324,3,90,90
324,4,90,90
324,5,90,90
324,6,90,90
324,7,90,90
324,8,90,90
324,9,90,90
324,10,90,90
324,11,90,90
324,12,90,90
324,13,90,90
324,14,90,90
324,15,90,90
324,16,15,15
324,17,15,15
324,18,90,15
324,19,90,15
324,20,90,15
324,21,90,15
324,22,90,15
324,23,90,15
325,0,90,15
325,1,90,15
325,2,90,90
325,3,90,90
325,4,90,90
325,5,90,90
325,6,90,90
325,7,90,90
325,8,90,90
325,9,90,90
325,10,90,90
325,11,90,90
325,12,90,90
325,13,90,90
325,14,90,90
325,15,90,90
325,16,90,15
325,17,90,15
325,18,90,15
325,19,90,15
325,20,90,15
325,21,90,15
325,22,90,15
325,23,90,15
326,0,90,15
326,1,90,15
326,2,90,90
326,3,90,90
326,4,90,90
326,5,90,90
326,6,90,90
326,7,90,90
326,8,90,90
326,9,90,90
326,10,90,90
326,11,90,90
326,12,90,90
326,13,90,90
326,14,90,90
326,15,90,90
326,16,90,90
326,17,90,15
326,18,90,15
326,19,90,15
326,20,90,15
326,21,90,15
326,22,90,15
326,23,90,15
327,0,90,15
327,1,90,15
327,2,90,90
327,3,90,90
327,4,90,90
327,5,90,90
327,6,90,90
327,7,90,90
327,8,90,90
327,9,90,90
327,10,90,90
327,11,90,90
327,12,90,90
327,13,90,90
327,14,90,90
327,15,90,90
327,16,90,15
327,17,90,15
327,18,90,15
327,19,90,15
327,20,90,15
327,21,90,15
327,22,90,15
327,23,90,15
328,0,90,15
328,1,90,15
328,2,90,90
328,3,90,90
328,4,90,90
328,5,90,90
328,6,90,90
328,7,90,90
328,8,90,90
328,9,90,90
328,10,90,90
328,11,90,90
328,12,90,90
328,13,90,90
328,14,90,90
328,15,90,90
328,16,90,90
328,17,90,15
328,18,90,15
328,19,90,15
328,20,90,15
328,21,90,15
328,22,90,15
328,23,90,15
329,0,90,15
329,1,90,15
329,2,90,90
329,3,90,90
329,4,90,90
329,5,90,90
329,6,90,90
329,7,90,90
329,8,90,90
329,9,90,90
329,10,90,90
329,11,90,90
329,12,90,90
329,13,90,90
329,14,90,90
329,15,90,90
329,16,90,15
329,17,90,15
329,18,90,15
329,19,90,15
329,20,90,15
329,21,90,15
329,22,90,15
329,23,90,15
330,0,90,15
330,1,90,15
330,2,90,90
330,3,90,90
330,4,90,90
330,5,90,90
330,6,90,90
330,7,90,90
330,8,90,90
330,9,90,90
330,10,90,90
330,11,90,90
330,12,90,90
330,13,90,90
330,14,90,90
330,15,90,90
330,16,90,15
330,17,90,15
330,18,90,15
330,19,90,15
330,20,90,15
330,21,90,15
330,22,90,15
330,23,90,15
331,0,90,15
331,1,90,90
331,2,90,90
331,3,90,90
331,4,90,90
331,5,90,90
331,6,90,90
331,7,90,90
331,8,90,90
331,9,90,90
331,10,90,90
331,11,90,90
331,12,90,90
331,13,90,90
331,14,90,90
331,15,90,90
331,16,90,15
331,17,90,15
331,18,90,15
331,19,90,15
331,20,90,15
331,21,90,15
331,22,90,15
331,23,90,15
332,0,90,15
332,1,90,90
332,2,90,90
332,3,90,90
332,4,90,90
332,5,90,90
332,6,90,90
332,7,90,90
332,8,90,90
332,9,90,90
332,10,90,90
332,11,90,90
332,12,90,90
332,13,90,90
332,14,90,90
332,15,90,90
332,16,90,15
332,17,90,90
332,18,90,15
332,19,90,15
332,20,90,15
332,21,90,15
332,22,90,15
332,23,90,15
333,0,90,15
333,1,90,90
333,2,90,90
333,3,90,90
333,4,90,90
333,5,90,90
333,6,90,90
333,7,90,90
333,8,90,90
333,9,90,90
333,10,90,90
333,11,90,90
333,12,90,90
333,13,90,90
333,14,90,90
333,15,90,90
333,16,90,15
333,17,90,90
333,18,90,15
333,19,90,15
333,20,90,90
333,21,90,15
333,22,90,15
333,23,90,15
334,0,90,15
334,1,90,90
334,2,90,90
334,3,90,90
334,4,90,90
334,5,90,90
334,6,90,90
334,7,90,90
334,8,90,90
334,9,90,90
334,10,90,90
334,11,90,90
334,12,90,90
334,13,90,90
334,14,90,90
334,15,90,90
334,16,90,15
334,17,90,90
334,18,90,15
334,19,90,15
334,20,90,15
334,21,90,15
334,22,90,15
334,23,90,15
335,0,90,15
335,1,90,90
335,2,90,90
335,3,90,90
335,4,90,90
335,5,90,90
335,6,90,90
335,7,90,90
335,8,90,90
335,9,90,90
335,10,90,90
335,11,90,90
335,12,90,90
335,13,90,90
335,14,90,90
335,15,90,90
335,16,15,15
335,17,15,90
335,18,90,15
335,19,15,15
335,20,90,15
335,21,90,15
335,22,90,15
335,23,90,15
336,0,90,15
336,1,90,90
336,2,90,90
336,3,90,90
336,4,90,90
336,5,90,90
336,6,90,90
336,7,90,90
336,8,90,90
336,9,90,90
336,10,90,90
336,11,90,90
336,12,90,90
336,13,90,90
336,14,90,90
336,15,90,15
336,16,15,15
336,17,15,90
336,18,90,15
336,19,15,15
336,20,90,15
336,21,90,15
336,22,90,15
336,23,90,15
337,0,90,15
337,1,90,90
337,2,90,90
337,3,90,90
337,4,90,90
337,5,90,90
337,6,90,90
337,7,90,90
337,8,90,90
337,9,90,90
337,10,90,90
337,11,90,90
337,12,90,90
337,13,90,90
337,14,90,90
337,15,90,90
337,16,90,15
337,17,90,90
337,18,90,15
337,19,15,15
337,20,15,15
337,21,90,15
337,22,90,15
337,23,90,15
338,0,90,15
338,1,90,90
338,2,90,90
338,3,90,90
338,4,90,90
338,5,90,90
338,6,90,90
338,7,90,90
338,8,90,90
338,9,90,90
338,10,90,90
338,11,90,90
338,12,90,90
338,13,90,90
338,14,90,90
338,15,90,90
338,16,90,15
338,17,90,90
338,18,90,15
338,19,15,15
338,20,90,15
338,21,90,15
338,22,90,15
338,23,90,15
339,0,90,15
339,1,90,90
339,2,90,90
339,3,90,90
339,4,90,90
339,5,90,90
339,6,90,90
339,7,90,90
339,8,90,90
339,9,90,90
339,10,90,90
339,11,90,90
339,12,90,90
339,13,90,90
339,14,90,90
339,15,90,90
339,16,90,15
339,17,90,90
339,18,90,15
339,19,90,15
339,20,90,15
339,21,90,15
339,22,90,15
339,23,90,15
340,0,90,15
340,1,90,90
340,2,90,90
340,3,90,90
340,4,90,90
340,5,90,90
340,6,90,90
340,7,90,90
340,8,90,90
340,9,90,90
340,10,90,90
340,11,90,90
340,12,90,90
340,13,90,90
340,14,90,90
340,15,90,90
340,16,90,15
340,17,90,90
340,18,90,15
340,19,90,15
340,20,90,15
340,21,90,15
340,22,90,15
340,23,90,60
341,0,90,90
341,1,90,90
341,2,90,90
341,3,90,90
341,4,90,90
341,5,90,90
341,6,90,90
341,7,90,90
341,8,90,90
341,9,90,90
341,10,90,90
341,11,90,90
341,12,90,90
341,13,90,90
341,14,90,90
341,15,90,90
341,16,90,15
341,17,90,90
341,18,90,15
341,19,15,15
341,20,90,15
341,21,90,15
341,22,90,60
341,23,90,60
342,0,90,90
342,1,90,90
342,2,90,90
342,3,90,90
342,4,90,90
342,5,90,90
342,6,90,90
342,7,90,90
342,8,90,90
342,9,90,90
342,10,90,90
342,11,90,90
342,12,90,90
342,13,90,90
342,14,90,90
342,15,90,90
342,16,90,15
342,17,90,90
342,18,90,15
342,19,90,15
342,20,90,15
342,21,90,15
342,22,90,60
342,23,90,60
343,0,90,90
343,1,90,90
343,2,90,90
343,3,90,90
343,4,90,90
343,5,90,90
343,6,90,90
343,7,90,90
343,8,90,90
343,9,90,90
343,10,90,90
343,11,90,90
343,12,90,90
343,13,90,90
343,14,90,90
343,15,90,90
343,16,90,15
343,17,90,90
343,18,90,15
343,19,90,15
343,20,90,15
343,21,90,15
343,22,90,60
343,23,90,60
344,0,90,90
344,1,90,90
344,2,90,90
344,3,90,90
344,4,90,90
344,5,90,90
344,6,90,90
344,7,90,90
344,8,90,90
344,9,90,90
344,10,90,90
344,11,90,90
344,12,90,90
344,13,90,90
344,14,90,90
344,15,90,90
344,16,90,15
344,17,90,90
344,18,90,15
344,19,90,60
344,20,90,30
344,21,90,30
344,22,90,60
344,23,90,60
345,0,90,90
345,1,90,90
345,2,90,90
345,3,90,90
345,4,90,90
345,5,90,90
345,6,90,90
345,7,90,90
345,8,90,90
345,9,90,90
345,10,90,90
345,11,90,90
345,12,90,90
345,13,90,90
345,14,90,90
345,15,90,90
345,16,90,15
345,17,90,90
345,18,90,15
345,19,90,15
345,20,90,15
345,21,90,30
345,22,90,60
345,23,90,60
346,0,90,90
346,1,90,90
346,2,90,90
346,3,90,90
346,4,90,90
346,5,90,90
346,6,90,90
346,7,90,90
346,8,90,90
346,9,90,90
346,10,90,90
346,11,90,90
346,12,90,90
346,13,90,90
346,14,90,90
346,15,90,90
346,16,90,30
346,17,90,90
346,18,90,30
346,19,90,30
346,20,90,30
346,21,90,30
346,22,90,60
346,23,90,60
347,0,90,90
347,1,90,90
347,2,90,90
347,3,90,90
347,4,90,90
347,5,90,90
347,6,90,90
347,7,90,90
347,8,90,90
347,9,90,90
347,10,90,90
347,11,90,90
347,12,90,90
347,13,90,90
347,14,90,90
347,15,90,90
347,16,90,30
347,17,90,90
347,18,90,30
347,19,30,30
347,20,90,30
347,21,90,30
347,22,90,60
347,23,90,60
348,0,90,90
348,1,90,90
348,2,90,90
348,3,90,90
348,4,90,90
348,5,90,90
348,6,90,90
348,7,90,90
348,8,90,90
348,9,90,90
348,10,90,90
348,11,90,90
348,12,90,90
348,13,90,90
348,14,90,90
348,15,90,90
348,16,90,30
348,17,90,90
348,18,90,30
348,19,30,30
348,20,30,30
348,21,90,30
348,22,90,60
348,23,90,60
349,0,90,90
349,1,90,90
349,2,90,90
349,3,90,90
349,4,90,90
349,5,90,90
349,6,90,90
349,7,90,90
349,8,90,90
349,9,90,90
349,10,90,90
349,11,90,90
349,12,90,90
349,13,90,90
349,14,90,90
349,15,90,90
349,16,90,30
349,17,90,90
349,18,90,30
349,19,30,30
349,20,30,30
349,21,90,30
349,22,90,30
349,23,90,60
350,0,90,90
350,1,90,90
350,2,90,90
350,3,90,90
350,4,90,90
350,5,90,90
350,6,90,90
350,7,90,90
350,8,90,90
350,9,90,90
350,10,90,90
350,11,90,90
350,12,90,90
350,13,90,90
350,14,90,90
350,15,90,90
350,16,90,30
350,17,90,90
350,18,90,30
350,19,30,30
350,20,30,30
350,21,90,30
350,22,90,30
350,23,90,60
351,0,90,90
351,1,90,90
351,2,90,90
351,3,90,90
351,4,90,90
351,5,90,90
351,6,90,90
351,7,90,90
351,8,90,90
351,9,90,90
351,10,90,90
351,11,90,90
351,12,90,90
351,13,90,90
351,14,90,90
351,15,90,15
351,16,90,30
351,17,90,90
351,18,90,30
351,19,30,30
351,20,30,30
351,21,90,30
351,22,90,90
351,23,15,60
352,0,90,90
352,1,90,90
352,2,90,90
352,3,90,90
352,4,90,90
352,5,90,90
352,6,90,90
352,7,90,90
352,8,90,90
352,9,90,90
352,10,90,90
352,11,90,90
352,12,90,90
352,13,90,90
352,14,90,90
352,15,90,15
352,16,90,30
352,17,90,90
352,18,90,30
352,19,30,30
352,20,30,30
352,21,90,30
352,22,90,60
352,23,15,60
353,0,90,90
353,1,90,90
353,2,90,90
353,3,90,90
353,4,90,90
353,5,90,90
353,6,90,90
353,7,90,90
353,8,90,90
353,9,90,90
353,10,90,90
353,11,90,90
353,12,90,90
353,13,90,90
353,14,90,90
353,15,90,15
353,16,90,30
353,17,90,90
353,18,90,30
353,19,30,30
353,20,30,30
353,21,90,30
353,22,15,45
353,23,15,60
354,0,90,90
354,1,90,90
354,2,90,90
354,3,90,90
354,4,90,90
354,5,90,90
354,6,90,90
354,7,90,90
354,8,90,90
354,9,90,90
354,10,90,90
354,11,90,90
354,12,90,90
354,13,90,90
354,14,90,90
354,15,90,90
354,16,90,30
354,17,90,90
354,18,90,30
354,19,30,90
354,20,30,30
354,21,90,30
354,22,15,90
354,23,15,60
355,0,90,90
355,1,90,90
355,2,90,90
355,3,90,90
355,4,90,90
355,5,90,90
355,6,90,90
355,7,90,90
355,8,90,90
355,9,90,90
355,10,90,90
355,11,90,90
355,12,90,90
355,13,90,90
355,14,90,90
355,15,90,15
355,16,90,30
355,17,90,90
355,18,90,90
355,19,30,90
355,20,90,30
355,21,90,30
355,22,15,90
355,23,15,90
356,0,90,90
356,1,90,90
356,2,15,90
356,3,90,90
356,4,90,90
356,5,90,90
356,6,90,90
356,7,90,90
356,8,90,90
356,9,90,90
356,10,90,90
356,11,90,90
356,12,90,90
356,13,90,90
356,14,90,90
356,15,90,90
356,16,90,30
356,17,90,90
356,18,90,30
356,19,30,30
356,20,15,15
356,21,90,15
356,22,15,90
356,23,15,90
357,0,15,90
357,1,15,90
357,2,15,90
357,3,15,90
357,4,90,90
357,5,90,90
357,6,90,90
357,7,90,90
357,8,90,90
357,9,90,90
357,10,90,90
357,11,90,90
357,12,90,90
357,13,15,90
357,14,90,90
357,15,15,30
357,16,90,30
357,17,90,90
357,18,90,30
357,19,15,30
357,20,15,15
357,21,15,45
357,22,15,90
357,23,15,60
358,0,15,90
358,1,15,90
358,2,15,90
358,3,15,90
358,4,90,90
358,5,90,90
358,6,90,90
358,7,90,90
358,8,90,90
358,9,90,90
358,10,90,90
358,11,90,90
358,12,90,90
358,13,15,90
358,14,90,90
358,15,15,90
358,16,90,30
358,17,90,90
358,18,90,30
358,19,30,90
358,20,15,30
358,21,15,45
358,22,15,60
358,23,15,60
359,0,15,90
359,1,15,90
359,2,15,90
359,3,15,90
359,4,90,90
359,5,90,90
359,6,90,90
359,7,90,90
359,8,90,90
359,9,90,90
359,10,90,90
359,11,90,90
359,12,90,90
359,13,15,90
359,14,90,90
359,15,15,30
359,16,90,30
359,17,90,90
359,18,90,30
359,19,90,90
359,20,30,45
359,21,15,45
359,22,15,90
359,23,15,90
360,0,15,90
360,1,15,90
360,2,15,90
360,3,15,90
360,4,90,90
360,5,90,90
360,6,90,90
360,7,90,90
360,8,90,90
360,9,90,90
360,10,90,90
360,11,90,90
360,12,90,90
360,13,15,90
360,14,90,90
360,15,15,30
360,16,90,30
360,17,90,90
360,18,90,45
360,19,90,45
360,20,45,45
360,21,90,45
360,22,15,45
360,23,15,90
361,0,15,90
361,1,15,90
361,2,15,90
361,3,15,90
361,4,90,90
361,5,90,90
361,6,90,90
361,7,90,90
361,8,90,90
361,9,90,90
361,10,90,90
361,11,90,90
361,12,90,90
361,13,15,90
361,14,90,15
361,15,90,30
361,16,90,30
361,17,90,90
361,18,90,45
361,19,90,45
361,20,90,45
361,21,90,45
361,22,15,45
361,23,15,90
362,0,15,90
362,1,15,90
362,2,15,90
362,3,15,90
362,4,90,90
362,5,90,90
362,6,90,90
362,7,90,90
362,8,90,90
362,9,90,90
362,10,90,90
362,11,90,90
362,12,90,90
362,13,90,90
362,14,90,15
362,15,90,15
362,16,90,30
362,17,90,90
362,18,90,45
362,19,45,45
362,20,45,45
362,21,15,45
362,22,15,45
362,23,15,90
363,0,15,90
363,1,15,90
363,2,15,90
363,3,15,90
363,4,90,90
363,5,90,90
363,6,90,90
363,7,90,90
363,8,90,90
363,9,90,90
363,10,90,90
363,11,90,90
363,12,90,90
363,13,15,90
363,14,90,15
363,15,90,45
363,16,90,45
363,17,90,90
363,18,90,45
363,19,45,45
363,20,45,15
363,21,15,45
363,22,15,90
363,23,15,90
364,0,15,90
364,1,15,90
364,2,15,90
364,3,15,90
364,4,90,90
364,5,90,90
364,6,90,90
364,7,90,90
364,8,90,90
364,9,90,90
364,10,90,90
364,11,90,90
364,12,90,90
364,13,15,90
364,14,90,15
364,15,90,45
364,16,90,45
364,17,90,45
364,18,90,45
364,19,45,45
364,20,45,15
